0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00
1.707983016967773438e-02,9.993383916536500988e-02,6.443360487130437496e-06
8.298492431640625000e-02,9.993384147899943282e-02,6.442374169008445063e-06
1.139831542968750000e-01,9.993384021931157879e-02,6.459315320233305719e-06
1.402163505554199219e-01,9.993383608880278268e-02,6.504202953651074773e-06
1.644899845123291016e-01,9.994142444182645135e-02,5.801613629543495154e-06
1.963975429534912109e-01,9.998951624356984536e-02,5.683096879922346950e-06
2.480616569519042969e-01,1.001464713582295718e-01,5.533605002937550262e-06
2.767226696014404297e-01,1.004575553106013819e-01,2.273176426952594782e-06
3.092606067657470703e-01,1.009461777618023554e-01,-4.675069846052826335e-05
3.435077667236328125e-01,1.016376935794389702e-01,-1.380731450685526338e-04
3.943595886230468750e-01,1.025395446587142045e-01,-2.702865180434879970e-04
4.235632419586181641e-01,1.036618554473815873e-01,-4.525540349747551655e-04
4.542326927185058594e-01,1.050042732165983317e-01,-6.875477259258027003e-04
4.790477752685546875e-01,1.065708322370742395e-01,-1.007824242447093264e-03
5.061795711517333984e-01,1.083455750368603754e-01,-1.377081670819710595e-03
5.350167751312255859e-01,1.102856822121619229e-01,-1.805738800235166201e-03
5.643322467803955078e-01,1.123310583887810049e-01,-2.292271280533347659e-03
5.954494476318359375e-01,1.144367829507689227e-01,-2.826588178256849489e-03
6.280713081359863281e-01,1.165736189245561716e-01,-3.416874239286657195e-03
6.668837070465087891e-01,1.187103321311834825e-01,-4.049319999822680385e-03
7.062809467315673828e-01,1.208345260104317920e-01,-4.731581068605665748e-03
7.393329143524169922e-01,1.229333224590757612e-01,-5.464878344348325298e-03
7.803783416748046875e-01,1.249968224299477099e-01,-6.250011553266429827e-03
8.124849796295166016e-01,1.270179702484668660e-01,-7.085460742170871656e-03
8.410027027130126953e-01,1.289893663849000505e-01,-7.973547248020932884e-03
8.694071769714355469e-01,1.309096892258085620e-01,-8.907497813822022256e-03
8.966360092163085938e-01,1.327802327558769147e-01,-9.877588192401703590e-03
9.244508743286132812e-01,1.346011649739846938e-01,-1.087740102097723392e-02
9.601268768310546875e-01,1.363722197850468221e-01,-1.190263471530043742e-02
9.913516044616699219e-01,1.380921298459373836e-01,-1.295119478983983684e-02
1.017243623733520508e+00,1.397637526326599156e-01,-1.402185774482809025e-02
1.051589727401733398e+00,1.413783310774534008e-01,-1.510517560528762057e-02
1.098119258880615234e+00,1.429321413798463891e-01,-1.620036679243608280e-02
1.120733499526977539e+00,1.444153333016054142e-01,-1.728957662059453157e-02
1.151503562927246094e+00,1.458272313880890070e-01,-1.839273148761474269e-02
1.202845096588134766e+00,1.471752030371686060e-01,-1.950428393392975718e-02
1.226075410842895508e+00,1.484568841295437758e-01,-2.061585517159897699e-02
1.253121137619018555e+00,1.496583102532722809e-01,-2.176165403690059202e-02
1.282150506973266602e+00,1.507886253935048493e-01,-2.291903950213757327e-02
1.349462509155273438e+00,1.518545190853681226e-01,-2.406583909467630705e-02
1.378873586654663086e+00,1.528629121653777290e-01,-2.522328206319205193e-02
1.420217514038085938e+00,1.537925555797839405e-01,-2.639142391762652751e-02
1.460599184036254883e+00,1.546419559858060733e-01,-2.756272005611561798e-02
1.492080450057983398e+00,1.554186580840702381e-01,-2.875718225296006181e-02
1.535256862640380859e+00,1.561135366736901287e-01,-2.995410433381659118e-02
1.565181493759155273e+00,1.567207264432282365e-01,-3.116726192027457348e-02
1.598883628845214844e+00,1.572453056696911933e-01,-3.240275118327956561e-02
1.635419845581054688e+00,1.577072316355618287e-01,-3.368285023884523555e-02
1.668486833572387695e+00,1.581067743002091130e-01,-3.502076405209307575e-02
1.695234537124633789e+00,1.584158749616994266e-01,-3.622673203551023818e-02
1.726840496063232422e+00,1.587031706473226444e-01,-3.735567987370129461e-02
1.753170967102050781e+00,1.590004708915212506e-01,-3.837411090380224432e-02
1.781603097915649414e+00,1.593110585231434784e-01,-3.928899335931586995e-02
1.812525510787963867e+00,1.596351214444477473e-01,-4.006244788929209932e-02
1.850881576538085938e+00,1.599646156348458470e-01,-4.069365598363117176e-02
1.871906042098999023e+00,1.602937053570325232e-01,-4.122554568254119256e-02
1.899621248245239258e+00,1.605813685605959606e-01,-4.165623980347640115e-02
1.941483259201049805e+00,1.608547641095375846e-01,-4.195912352733369849e-02
2.010854005813598633e+00,1.611130987333298514e-01,-4.214556229040297697e-02
2.042519569396972656e+00,1.613100653037459753e-01,-4.222840582299625112e-02
2.074225664138793945e+00,1.614419221527392811e-01,-4.223395624636028939e-02
2.110985517501831055e+00,1.614543149224981211e-01,-4.222231369094552045e-02
2.151651620864868164e+00,1.612720361389481938e-01,-4.221127157443649996e-02
2.175448656082153320e+00,1.609294910615954310e-01,-4.220711951005243906e-02
2.206279754638671875e+00,1.604253257293187795e-01,-4.216761098861543378e-02
2.240063190460205078e+00,1.598228460836305931e-01,-4.206472705818949803e-02
2.276722908020019531e+00,1.591173006761647246e-01,-4.188003570545442700e-02
2.306270122528076172e+00,1.583121984530380388e-01,-4.160244195474613327e-02
2.360210657119750977e+00,1.574380997228640722e-01,-4.122249272538516113e-02
2.400264024734497070e+00,1.564897951916119911e-01,-4.073067173916421896e-02
2.437791109085083008e+00,1.554558104074220681e-01,-4.012533204002429604e-02
2.517546415328979492e+00,1.543598460083925039e-01,-3.940489571975519523e-02
2.565490484237670898e+00,1.531881257899153359e-01,-3.857395041559477655e-02
2.603713274002075195e+00,1.519390724419887317e-01,-3.763817034785905263e-02
2.668506860733032227e+00,1.506171773967834582e-01,-3.659510884836231215e-02
2.708090066909790039e+00,1.492222535518431537e-01,-3.544679218082216754e-02
2.739610910415649414e+00,1.477581086206103123e-01,-3.419161674905532577e-02
2.779739141464233398e+00,1.462219836831960829e-01,-3.283001494547668070e-02
2.822751998901367188e+00,1.446053200553471529e-01,-3.135864310305598590e-02
2.865506649017333984e+00,1.429288275601041103e-01,-2.977386418058740325e-02
2.897321462631225586e+00,1.411783580551236039e-01,-2.809209912935939357e-02
2.928042888641357422e+00,1.393478890316376118e-01,-2.630617540688991174e-02
2.985240221023559570e+00,1.374646205344567107e-01,-2.441632097321247419e-02
3.024405956268310547e+00,1.355113994491252694e-01,-2.242238416063473128e-02
3.083309173583984375e+00,1.334734916992537657e-01,-2.033245686206204550e-02
3.123304605484008789e+00,1.313672011938994133e-01,-1.815282124374384409e-02
3.181128025054931641e+00,1.291986924182992602e-01,-1.588889370400246859e-02
3.210130691528320312e+00,1.269548895353735662e-01,-1.353755759578051387e-02
3.248834609985351562e+00,1.246316800687248538e-01,-1.111242398608587589e-02
3.313221454620361328e+00,1.222501916957145496e-01,-8.609901716239778957e-03
3.342181444168090820e+00,1.198073109147831106e-01,-6.031510849528895490e-03
3.401646614074707031e+00,1.172888159342966030e-01,-3.382691868155790482e-03
3.434437036514282227e+00,1.146954173202130861e-01,-6.661650965772702992e-04
3.458462715148925781e+00,1.120500853771795036e-01,2.110785592675315514e-03
3.495031356811523438e+00,1.093493810454515686e-01,4.960382741364954828e-03
3.521622419357299805e+00,1.065931625340966887e-01,7.871555546255570857e-03
3.546503543853759766e+00,1.038050717180526994e-01,1.084213995231624039e-02
3.584725141525268555e+00,1.009963108285873434e-01,1.387720371245824980e-02
3.614091157913208008e+00,9.816023210277645406e-02,1.696871418557306666e-02
3.641280651092529297e+00,9.529637112152292144e-02,2.010747945922496116e-02
3.671184778213500977e+00,9.242190200520880583e-02,2.328889297719545504e-02
3.693206787109375000e+00,8.953336026249143764e-02,2.650837490902739624e-02
3.729853391647338867e+00,8.661937489652006550e-02,2.976808456499044353e-02
3.755042552947998047e+00,8.368723949357601000e-02,3.304850919172755419e-02
3.781052589416503906e+00,8.075567139795808425e-02,3.634629171864776909e-02
3.825605869293212891e+00,7.781712322765053924e-02,3.966542974231287988e-02
3.856004476547241211e+00,7.484679494839890923e-02,4.300130798248975872e-02
3.887845039367675781e+00,7.186047546123039420e-02,4.634257157145166284e-02
3.913165330886840820e+00,6.886421578750595573e-02,4.968995254393988870e-02
