0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00
3.164505958557128906e-02,9.777687007687467513e-02,-2.482083051747587843e-06
5.520367622375488281e-02,9.777687249093851285e-02,-2.470428093173784311e-06
1.133234500885009766e-01,9.777687182908001429e-02,-2.462135219445033299e-06
1.513381004333496094e-01,9.777686687719136516e-02,-2.414732622848556660e-06
1.820251941680908203e-01,9.777812843383765218e-02,-2.275962224196670119e-06
2.117683887481689453e-01,9.782272268187890141e-02,-3.225298944725293815e-06
2.559273242950439453e-01,9.796436946414530111e-02,-3.196538171781646547e-06
2.965900897979736328e-01,9.825361596921484975e-02,-1.054641282925713485e-05
3.361837863922119141e-01,9.872229262981317699e-02,-4.596951511683344512e-05
3.843095302581787109e-01,9.938542997810652369e-02,-1.497476203572912948e-04
4.140539169311523438e-01,1.002635506645151720e-01,-3.237039694052209191e-04
4.587714672088623047e-01,1.013560365953960346e-01,-5.649986247354298790e-04
5.342326164245605469e-01,1.026654277597563447e-01,-8.610187929202218473e-04
5.601329803466796875e-01,1.041866088430379034e-01,-1.212892286441063930e-03
5.962939262390136719e-01,1.059009226275972326e-01,-1.663741737117215404e-03
6.328670978546142578e-01,1.077667287084158043e-01,-2.196720618785796136e-03
6.584575176239013672e-01,1.097399591324494522e-01,-2.818028147936997921e-03
6.859095096588134766e-01,1.117726127439212513e-01,-3.516004548107732903e-03
7.125513553619384766e-01,1.138334200209580593e-01,-4.268559611059404360e-03
7.469594478607177734e-01,1.159020660234667544e-01,-5.079555253144495304e-03
7.785840034484863281e-01,1.179500725867198840e-01,-5.928250147303845696e-03
8.094308376312255859e-01,1.199724180300601739e-01,-6.818895314468993545e-03
8.391430377960205078e-01,1.219607903188219128e-01,-7.746765487303883084e-03
8.770105838775634766e-01,1.239101167836878792e-01,-8.707168234695394568e-03
9.091968536376953125e-01,1.258148567438258925e-01,-9.699225471812549654e-03
9.402849674224853516e-01,1.276702590498339507e-01,-1.072327580988697779e-02
9.752719402313232422e-01,1.294630935098465829e-01,-1.177566804284144696e-02
1.010766983032226562e+00,1.311781198809477966e-01,-1.285729899177574277e-02
1.043566465377807617e+00,1.328199976556204698e-01,-1.397961816211162368e-02
1.080236911773681641e+00,1.343874202728235767e-01,-1.512954066548975046e-02
1.124795675277709961e+00,1.358847535082704228e-01,-1.630622349027867693e-02
1.156438589096069336e+00,1.373101109330946978e-01,-1.750656196567785053e-02
1.179248332977294922e+00,1.386663366608361647e-01,-1.873115845968735538e-02
1.223756790161132812e+00,1.399584769343339419e-01,-1.997270473462154500e-02
1.263878583908081055e+00,1.411832548953227129e-01,-2.122523420239224787e-02
1.298612594604492188e+00,1.423366440211140671e-01,-2.249320149785767262e-02
1.323761224746704102e+00,1.434207410703876029e-01,-2.377058285434428819e-02
1.367961406707763672e+00,1.444373495661804285e-01,-2.505795328757427776e-02
1.412533998489379883e+00,1.453877521771489156e-01,-2.634516032229855184e-02
1.444229841232299805e+00,1.462636637863007627e-01,-2.762617838070714760e-02
1.481543302536010742e+00,1.470706758946428439e-01,-2.891837376720611877e-02
1.514405250549316406e+00,1.478040176450289844e-01,-3.019966243470341427e-02
1.571376323699951172e+00,1.484665334741349096e-01,-3.146871570720187472e-02
1.615514993667602539e+00,1.490583502193001397e-01,-3.270796576350400858e-02
1.635564327239990234e+00,1.495698030567577386e-01,-3.394293614389717190e-02
1.669001579284667969e+00,1.499972196708573846e-01,-3.516049372587307792e-02
1.699068069458007812e+00,1.503534296855212893e-01,-3.633196132446760152e-02
1.722230911254882812e+00,1.506555617572548633e-01,-3.746224976615201291e-02
1.758145332336425781e+00,1.509502507626534484e-01,-3.848357141375577384e-02
1.794533729553222656e+00,1.512558588980600915e-01,-3.942379902962428462e-02
1.826164722442626953e+00,1.515191102100073017e-01,-4.037533964341542825e-02
1.857473373413085938e+00,1.517799540411953751e-01,-4.114250523800401516e-02
1.900606393814086914e+00,1.520914021445353981e-01,-4.171123036965066616e-02
1.941681146621704102e+00,1.524005190355710027e-01,-4.215792740329686594e-02
1.992259263992309570e+00,1.526612635915834404e-01,-4.251005167018542807e-02
2.030631065368652344e+00,1.528736949325848749e-01,-4.276252653666826054e-02
2.059969663619995117e+00,1.530425295845856404e-01,-4.290981812710299714e-02
2.091800928115844727e+00,1.531612157362684523e-01,-4.295724889308157046e-02
2.139627933502197266e+00,1.532098692447302346e-01,-4.294153786972590425e-02
2.173226594924926758e+00,1.530830624367860437e-01,-4.292898890374865356e-02
2.191848039627075195e+00,1.527745825792758971e-01,-4.292267180940839699e-02
2.217794179916381836e+00,1.523119495970918225e-01,-4.290163485174629948e-02
2.253160238265991211e+00,1.517234714911213644e-01,-4.283136549309477653e-02
2.296648740768432617e+00,1.510369981275657691e-01,-4.268873719810044320e-02
2.332225084304809570e+00,1.502518880075778551e-01,-4.245664673750270540e-02
2.357910871505737305e+00,1.493898223417985671e-01,-4.212069837390398919e-02
2.396215438842773438e+00,1.484666855505417937e-01,-4.166043463620467541e-02
2.426159620285034180e+00,1.474667585177759366e-01,-4.107879703960453516e-02
2.454885005950927734e+00,1.463961626302831553e-01,-4.038000691351898569e-02
2.528884172439575195e+00,1.452623163251134664e-01,-3.954826032694366833e-02
2.561435461044311523e+00,1.440606805531991497e-01,-3.859972138509141365e-02
2.589789390563964844e+00,1.427836067708664614e-01,-3.753507985514280276e-02
2.625584840774536133e+00,1.414352642031304619e-01,-3.635291902740192538e-02
2.664480924606323242e+00,1.400158877910541166e-01,-3.505057202000140537e-02
2.709090948104858398e+00,1.385357134672302037e-01,-3.363439099618423245e-02
2.729970693588256836e+00,1.369865659614332154e-01,-3.210106620776102815e-02
2.761637210845947266e+00,1.353702332127398322e-01,-3.045385464955771559e-02
2.783341646194458008e+00,1.337082119728827123e-01,-2.868499122232226473e-02
2.813164949417114258e+00,1.320122673108803935e-01,-2.679216545817177109e-02
2.848903417587280273e+00,1.302795459002917822e-01,-2.477921372902348873e-02
2.879021883010864258e+00,1.285123334422929864e-01,-2.265243821858368978e-02
2.906921625137329102e+00,1.267172886542944632e-01,-2.041853547743552322e-02
2.944179773330688477e+00,1.248855287142415504e-01,-1.807948927413217943e-02
2.987951755523681641e+00,1.230175191108419941e-01,-1.565137790238896320e-02
3.040189981460571289e+00,1.211181977134433707e-01,-1.313960478580668279e-02
3.055037736892700195e+00,1.191636033335612133e-01,-1.055481574026786995e-02
3.084864854812622070e+00,1.171528296205789077e-01,-7.905089579779533970e-03
3.114365100860595703e+00,1.151059351341729431e-01,-5.189452529518218116e-03
3.137793779373168945e+00,1.130288161707911354e-01,-2.410268422403369359e-03
3.163524627685546875e+00,1.109208247331133351e-01,4.310244240929850257e-04
3.191605091094970703e+00,1.087892880281338820e-01,3.330344548958544260e-03
3.217342853546142578e+00,1.066297173440335921e-01,6.287465191702271139e-03
3.246862411499023438e+00,1.044424202537497515e-01,9.285564196080842159e-03
3.274509906768798828e+00,1.022399191919667327e-01,1.232359231650792530e-02
3.301132440567016602e+00,1.000100172535739046e-01,1.540014227363378785e-02
3.332563400268554688e+00,9.774911834518268394e-02,1.850941228272300065e-02
3.372627973556518555e+00,9.546485919165023648e-02,2.164602880332129609e-02
3.413413763046264648e+00,9.316160732004745426e-02,2.480360102323765636e-02
3.450442790985107422e+00,9.081910228551974551e-02,2.798128590213605493e-02
3.487276792526245117e+00,8.843667365074248110e-02,3.116915056705554798e-02
3.535746097564697266e+00,8.600223633059932149e-02,3.436938765920111161e-02
3.603500843048095703e+00,8.353924514716901117e-02,3.756636799704629603e-02
3.625523328781127930e+00,8.102380499448193218e-02,4.077091206608345064e-02
3.665609836578369141e+00,7.844515719072230053e-02,4.397532306221613174e-02
3.695175886154174805e+00,7.581505959078649326e-02,4.717965096378290424e-02
3.714918136596679688e+00,7.314276648669303105e-02,5.038982703346628345e-02
3.772377490997314453e+00,7.042619850917267166e-02,5.360380645338941319e-02
3.801153182983398438e+00,6.767452653014893738e-02,5.681776129390776753e-02
3.835622787475585938e+00,6.488367968689606746e-02,6.003780807247130480e-02
3.876662254333496094e+00,6.206022097900151108e-02,6.324938995412786313e-02
3.913340091705322266e+00,5.920705301683204524e-02,6.646309826932708664e-02
3.950499534606933594e+00,5.632003647227575710e-02,6.967450784714987466e-02
3.978328943252563477e+00,5.339638894735607155e-02,7.288634339044314236e-02
4.008529186248779297e+00,5.045272898229275632e-02,7.609392266942989480e-02
4.035248517990112305e+00,4.748402652048724915e-02,7.930333569082369249e-02
4.067115068435668945e+00,4.448679044949969269e-02,8.251294164969127931e-02
4.094384670257568359e+00,4.147702232051916904e-02,8.571297318747125860e-02
4.136188507080078125e+00,3.846078721940301287e-02,8.891902819894818844e-02
4.158115386962890625e+00,3.542095122342196756e-02,9.211630981180438105e-02
4.185277700424194336e+00,3.236429057098041268e-02,9.531133593832033513e-02
4.220284461975097656e+00,2.929370828011136629e-02,9.849593962641475797e-02
4.259932518005371094e+00,2.622122592039327627e-02,1.016708940851462351e-01
4.301134109497070312e+00,2.313316759551589663e-02,1.048434406186579404e-01
4.324145317077636719e+00,2.002835209036694930e-02,1.080011494854130893e-01
4.354515314102172852e+00,1.692765354152696300e-02,1.111512457976185225e-01
4.375635147094726562e+00,1.382260315283691254e-02,1.142932489746242425e-01
4.411302089691162109e+00,1.070608725685898155e-02,1.174352925034075346e-01
4.476612329483032227e+00,7.607571573966021017e-03,1.205660581172206952e-01
4.513296365737915039e+00,4.506922927525525147e-03,1.236695173979163731e-01
4.536567926406860352e+00,1.385207713013078545e-03,1.267901576435813693e-01
4.586983680725097656e+00,-1.764575884894759028e-03,1.299062980648134080e-01
4.621050834655761719e+00,-4.862679562824656632e-03,1.329924075114167770e-01
4.646470069885253906e+00,-7.949623713574965889e-03,1.360825358077270564e-01
4.680085182189941406e+00,-1.105320665943423930e-02,1.391792207248478686e-01
4.708745002746582031e+00,-1.412778263056008177e-02,1.422408503827770343e-01
4.746158838272094727e+00,-1.715093907182614619e-02,1.452942672642872357e-01
4.777972459793090820e+00,-2.017338640209796058e-02,1.483469921182845319e-01
4.810967206954956055e+00,-2.317816219651847032e-02,1.513773132864557613e-01
4.849797487258911133e+00,-2.612194667486749527e-02,1.543863254560373377e-01
4.880542516708374023e+00,-2.905305121249166650e-02,1.573955257054738266e-01
4.941218376159667969e+00,-3.197573011175654234e-02,1.604005507198154878e-01
4.972618579864501953e+00,-3.485454360143380725e-02,1.633917382089001835e-01
4.998888254165649414e+00,-3.769222394221950767e-02,1.663869851203472749e-01
5.055213689804077148e+00,-4.052489039415460570e-02,1.693991577839671359e-01
5.084141969680786133e+00,-4.332756329385718808e-02,1.724032794427047821e-01
5.107051849365234375e+00,-4.605963564924429876e-02,1.753868993932224951e-01
5.139583826065063477e+00,-4.876422526690706721e-02,1.783744000265780616e-01
5.162294864654541016e+00,-5.145420009303524472e-02,1.813673131774691527e-01
5.192126274108886719e+00,-5.408869014291169119e-02,1.843332140614801773e-01
5.241132736206054688e+00,-5.668330659024587576e-02,1.872824172311618185e-01
5.277575016021728516e+00,-5.925077063396575611e-02,1.902246294175429231e-01
5.308697223663330078e+00,-6.177960876540861818e-02,1.931563540057843475e-01
5.335605621337890625e+00,-6.426724979491332812e-02,1.960627139459636958e-01
5.401301145553588867e+00,-6.671212157539456455e-02,1.989350791300047161e-01
5.444868803024291992e+00,-6.911365618915206455e-02,2.017729763242109842e-01
5.468588113784790039e+00,-7.146650391810004110e-02,2.045807119088244030e-01
5.503404140472412109e+00,-7.377410037454973368e-02,2.073499333916470622e-01
5.538122892379760742e+00,-7.604498116960761722e-02,2.100788739826917051e-01
5.581884622573852539e+00,-7.827821529394132782e-02,2.127622413322837192e-01
5.624428033828735352e+00,-8.047125203457443365e-02,2.153956364152602165e-01
5.651623487472534180e+00,-8.263239694216067965e-02,2.179928770455054343e-01
5.681652545928955078e+00,-8.475165613118919306e-02,2.205234632900430480e-01
5.714290857315063477e+00,-8.683539032366045796e-02,2.230078603123332170e-01
5.747108936309814453e+00,-8.889017311998233251e-02,2.254345239384431543e-01
5.787104368209838867e+00,-9.091991116883049728e-02,2.278024867069139425e-01
5.822176933288574219e+00,-9.292207297139261357e-02,2.301113224143354619e-01
5.851011276245117188e+00,-9.489546017353168994e-02,2.323554425376664068e-01
5.889442205429077148e+00,-9.683681503315853811e-02,2.345223409182009278e-01
5.926180601119995117e+00,-9.875685611445937651e-02,2.366347587481006098e-01
5.959429740905761719e+00,-1.006354322863076967e-01,2.386369484107586647e-01
5.994574546813964844e+00,-1.024885670015667216e-01,2.405705099637641120e-01
6.037564516067504883e+00,-1.043174862866053099e-01,2.424297652439141859e-01
6.069853782653808594e+00,-1.061156000546996658e-01,2.442016144828130786e-01
6.094244956970214844e+00,-1.078766326765790567e-01,2.458690324727256793e-01
6.123570203781127930e+00,-1.096114162441880757e-01,2.474523980843845172e-01
6.147785663604736328e+00,-1.113208489927969558e-01,2.489425327736922711e-01
6.171990394592285156e+00,-1.129913009883721092e-01,2.503208282190897971e-01
6.208802938461303711e+00,-1.146338168891060383e-01,2.515905119876060692e-01
6.232269048690795898e+00,-1.162507235922646681e-01,2.527524074659102671e-01
6.259845256805419922e+00,-1.178367508450933326e-01,2.537958870957552349e-01
6.306366920471191406e+00,-1.193896891770553637e-01,2.547157069466836066e-01
6.342841148376464844e+00,-1.209095056900238441e-01,2.555129899151126760e-01
6.378707885742187500e+00,-1.223880845991416888e-01,2.561823696150383745e-01
6.419852972030639648e+00,-1.238198568021574852e-01,2.567201389779319443e-01
6.446562051773071289e+00,-1.252051716287609362e-01,2.571189478041946419e-01
6.497199535369873047e+00,-1.265453436737728199e-01,2.573860786953442448e-01
6.529635667800903320e+00,-1.278270630692347476e-01,2.575113259528961085e-01
6.568857431411743164e+00,-1.290501532622402303e-01,2.574920002497954608e-01
6.597250699996948242e+00,-1.301517313452384694e-01,2.574271518835095085e-01
6.626374721527099609e+00,-1.310176259794484654e-01,2.573355554665109346e-01
6.653619527816772461e+00,-1.317203347785931844e-01,2.571928520119434181e-01
6.704149961471557617e+00,-1.322598297224624742e-01,2.569377976928962637e-01
6.728031396865844727e+00,-1.327413023956738880e-01,2.565250900859191718e-01
6.765032291412353516e+00,-1.331789483409715480e-01,2.558844066389095451e-01
6.833890914916992188e+00,-1.335681560929620204e-01,2.550269994876292468e-01
6.875194311141967773e+00,-1.339143876660325583e-01,2.539540429773936570e-01
6.902606964111328125e+00,-1.341883309969834903e-01,2.527030870376205662e-01
6.941692113876342773e+00,-1.343822735705423876e-01,2.512693077597882851e-01
6.981151819229125977e+00,-1.344897474708508511e-01,2.496513060396831629e-01
7.026700496673583984e+00,-1.345116483075861347e-01,2.478645174860568401e-01
7.060427665710449219e+00,-1.344381989401962907e-01,2.459119755709605060e-01
7.084194183349609375e+00,-1.342623814198900534e-01,2.437931107583853896e-01
7.131134748458862305e+00,-1.339973920690730180e-01,2.415110530391894605e-01
7.170547723770141602e+00,-1.336542489512036469e-01,2.390514460955839859e-01
7.202482938766479492e+00,-1.332413857331824214e-01,2.364259689848965396e-01
7.247117757797241211e+00,-1.327555211855095951e-01,2.336395757112547100e-01
7.292774200439453125e+00,-1.322088558906245603e-01,2.306928586387402280e-01
7.331290006637573242e+00,-1.315975284251009736e-01,2.275974355964644202e-01
7.359726667404174805e+00,-1.309211122247061210e-01,2.243684528969321357e-01
7.386956930160522461e+00,-1.301799876311551807e-01,2.210055791919460777e-01
7.428179025650024414e+00,-1.293964033447976281e-01,2.175151308283026219e-01
7.468369483947753906e+00,-1.285569101342041720e-01,2.139073222198826785e-01
7.520969867706298828e+00,-1.276733468041268138e-01,2.101877892575461093e-01
7.545051813125610352e+00,-1.267365198162467288e-01,2.063780909636431793e-01
7.571353197097778320e+00,-1.257139032562877567e-01,2.024875096682696163e-01
